"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"127322";"-0,599366";"44,954989";"44°57'17.960N 0°35'57.718W";"33312";"Rue des Ardillères";"";"33290";"PAREMPUYRE";"25/05/2016";"En intérieur";"R_SO2924_1_1PUB.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"0,12";"";"";"";"0,23";"";"0,1";"";"";"";"0,295466";"0,295466";"-1,885"
"127333";"0,712802";"45,187708";"45°11'15.749N 0°42'46.087E";"24322";"Rue Kléber";"";"24000";"PERIGUEUX";"24/05/2016";"En intérieur";"R_SO2935_1_1PUB.pdf";"Oui";"0,14";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127340";"0,319097";"44,84875";"44°50'55.500N 0°19'8.749E";"24487";"Route de la Marchande";"";"24130";"SAINT PIERRE D EYRAUD";"24/05/2016";"En intérieur";"R_SO2936_1_1PUB.pdf";"Oui";"0,18";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"-11,111"
"127344";"1,853557";"43,904773";"43°54'17.183N 1°51'12.805E";"81099";"Chemin Toulze";"";"81600";"GAILLAC";"23/05/2016";"En intérieur";"R_SO2937_1_1PUB.pdf";"Oui";"0,18";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"11,111"
"127407";"0,724282";"45,184207";"45°11'3.145N 0°43'27.415E";"24322";"Rue Mignot";"";"24000";"PERIGUEUX";"14/06/2016";"En intérieur";"R_SO2998_1_1PUB.pdf";"Oui";"0,66";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,18";"0,05";"0,73";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,07";"";"0,02";"";"";"";"0,763741";"0,079373";"-15,718"
"127408";"2,606592";"44,403519";"44°24'12.668N 2°36'23.731E";"12264";"Rue des Barthètes";"";"12740";"SEBAZAC CONCOURES";"09/06/2016";"En intérieur";"R_SO2995_1_1PUB.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127413";"2,420404";"45,315385";"45°18'55.386N 2°25'13.454E";"15019";"7 Brousse Les Fonds du Loup";"";"15240";"BASSIGNAC";"13/06/2016";"En intérieur";"R_SO2984_1_1PUB.pdf";"Oui";"0,29";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"51,724"
"127417";"-0,242214";"44,930886";"44°55'51.190N 0°14'31.970W";"33243";"Chemin de la Conque";"";"33500";"LIBOURNE";"24/05/2016";"En extérieur";"R_SO2955_1_1PUB.pdf";"Oui";"0,42";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127561";"2,122464";"43,920339";"43°55'13.220N 2°7'20.870E";"81004";"Rue de Crins";"";"81000";"ALBI";"09/06/2016";"En intérieur";"R_SO3005_1_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"0,084853";"0,06";"43,431"
"127579";"0,753336";"45,369785";"45°22'11.226N 0°45'12.010E";"24107";"Le Chatelard";"";"24530";"CHAPELLE FAUCHER";"14/06/2016";"En intérieur";"R_SO3025_1_1PUB.pdf";"Oui";"0,11";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127693";"-0,546999";"44,804395";"44°48'15.822N 0°32'49.196W";"33039";"Rue Jules Ladoumègue";"";"33130";"BEGLES";"29/06/2016";"En intérieur";"R_SO3062_1_1PUB.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"0,01";"0,34";"0,04";"0,04";"0,05";"0,05";"0,18";"0,07";"0,16";"0,01";"";"0,13";"";"0,1";"";"0,04";"";"0,06";"";"0,02";"";"";"";"0,468402";"0,180555";"-14,244"
"127753";"-0,615278";"44,888611";"44°53'19.000N 0°36'55.001W";"33075";"Avenue MARYSE BASTIE";"";"33520";"BRUGES";"06/07/2015";"En intérieur";"2781184_1_1_public.pdf";"Oui";"0,2";"Locaux professionnels non accessibles au public";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127764";"-0,560278";"44,8925";"44°53'33.000N 0°33'37.001W";"33063";"Rue Du Vergne";"";"33000";"BORDEAUX";"31/05/2016";"En intérieur";"2 836 207_8_1_public.pdf";"Oui";"0,2";"Locaux professionnels non accessibles au public";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127788";"-0,5575";"44,886667";"44°53'12.001N 0°33'27.000W";"33063";"Cours Charles Bricaud";"";"33000";"BORDEAUX";"31/05/2016";"En intérieur";"2 836 207_6_1_public.pdf";"Oui";"0,6";"Locaux professionnels non accessibles au public";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127835";"2,568355";"44,357802";"44°21'28.087N 2°34'6.078E";"12202";"Rue Carnus";"";"12000";"RODEZ";"04/07/2016";"En intérieur";"R_SO3078_1_1PUB.pdf";"Oui";"0,46";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"127882";"-0,579829";"44,813422";"44°48'48.319N 0°34'47.384W";"33522";"Rue Louis Bordier";"";"33400";"TALENCE";"06/07/2016";"En intérieur";"R_SO3093_1_1PUB.pdf";"Oui";"0,65";"Lieu d'habitation";"EXEM";"";"0,07";"";"";"";"";"";"0,07";"";"";"";"0,35";"";"0,33";"";"0,19";"";"0,25";"";"";"";"";"";"0,582924";"0,574456";"10,319"
"128065";"0,636199";"44,21411";"44°12'50.796N 0°38'10.316E";"47001";"Chemin de Tourteras - Tourteras Hauts";"";"47000";"AGEN";"05/08/2016";"En extérieur";"R_SO3174_1_1PUB.pdf";"Oui";"1,16";"Lieu d'habitation";"EXEM";"";"0,92";"";"";"";"";"";"0,05";"";"";"";"0,06";"";"0,12";"";"0,16";"";"0,07";"";"";"";"";"";"0,947312";"0,220227";"18,335"
"128122";"2,150617";"43,977939";"43°58'40.580N 2°9'2.221E";"81048";"Rue André Raust";"";"81130";"CAGNAC LES MINES";"16/08/2016";"En intérieur";"R_SO3150_1_1PUB.pdf";"Oui";"0,85";"Lieu d'habitation";"EXEM";"";"0,71";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"0,723671";"0,14";"14,862"
"128142";"1,164293";"44,808406";"44°48'30.262N 1°9'51.455E";"24091";"Hameau de Conte";"";"24250";"CENAC ET SAINT JULIEN";"08/08/2016";"En extérieur";"R_SO3178_1_1PUB.pdf";"Oui";"0,98";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128170";"0,856977";"43,898171";"43°53'53.416N 0°51'25.117E";"32084";"Le Balignat";"";"32380";"CASTERON";"01/09/2016";"En extérieur";"R_SO3189_1_1PUB.pdf";"Oui";"0,28";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128196";"2,333844";"44,982809";"44°58'58.112N 2°20'1.838E";"15016";"Tanuès";"";"15250";"AYRENS";"05/09/2016";"En intérieur";"R_SO3198_1_1PUB.pdf";"Oui";"0,22";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"36,364"
"128226";"0,72308";"45,181555";"45°10'53.598N 0°43'23.088E";"24322";"Boulevard Georges Saumande";"";"24000";"PERIGUEUX";"06/09/2016";"En extérieur";"R_SO3171_1_3PUB.pdf";"Oui";"1,26";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"0,77";"";"0,65";"";"0,57";"";"";"";"";"";"1,158792";"1,158792";"8,032"
"128229";"0,719347";"45,193878";"45°11'37.961N 0°43'9.649E";"24322";"Rue Albert Pestour";"";"24000";"PERIGUEUX";"06/09/2016";"En extérieur";"R_SO3171_1_2PUB.pdf";"Oui";"0,75";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"0,33";"";"0,66";"";"0,21";"";"";"";"0,803866";"0,803866";"-7,182"
"128230";"0,705421";"45,184578";"45°11'4.481N 0°42'19.516E";"24322";"Rue Rastignac";"";"24000";"PERIGUEUX";"07/09/2016";"En extérieur";"R_SO3171_1_1PUB.pdf";"Oui";"1,34";"Rue / Route / Parking";"EXEM";"";"0,13";"";"";"";"";"";"";"";"";"";"";"";"0,81";"";"0,42";"";"0,87";"";"";"";"";"";"1,267399";"1,260714";"5,418"
"128254";"0,064301";"44,91346";"44°54'48.456N 0°3'51.484E";"24292";"Beauchamp";"";"24610";"MONTPEYROUX";"08/09/2016";"En extérieur";"R_SO3208_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128261";"0,078106";"45,047565";"45°2'51.234N 0°4'41.182E";"24329";"Fontenelle";"";"24700";"PIZOU";"08/09/2016";"En intérieur";"R_SO3217_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128266";"-1,146322";"45,372408";"45°22'20.669N 1°8'46.759W";"33540";"Avenue Charles de Gaulle";"";"33930";"VENDAYS MONTALIVET";"08/09/2016";"En intérieur";"R_SO3212_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128371";"2,210913";"43,953869";"43°57'13.928N 2°12'39.287E";"81018";"Avenue du Moulin";"";"81160";"ARTHES";"22/09/2016";"En intérieur";"R_SO3232_1_1PUB.pdf";"Oui";"0,45";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"0,28";"";"";"";"0,28";"";"";"";"";"";"0,406079";"0,406079";"9,76"
"128375";"-0,620449";"44,865892";"44°51'57.211N 0°37'13.616W";"33069";"Rue Alexis Capelle";"";"33110";"BOUSCAT";"27/09/2016";"En extérieur";"R_SO3248_1_1PUB.pdf";"Oui";"0,41";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,3";"";"0,27";"";"0,1";"";"0,22";"";"0,06";"";"";"";"0,530943";"0,474342";"-29,498"
"128376";"-0,6296";"44,768575";"44°46'6.870N 0°37'46.560W";"33192";"Allée Pierre de Ronsard";"";"33170";"GRADIGNAN";"26/09/2016";"En intérieur";"R_SO3255_1_1PUB.pdf";"Oui";"0,31";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,39";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,457056";"0,03873";"-47,437"
"128391";"-0,240558";"44,911181";"44°54'40.252N 0°14'26.009W";"33243";"Avenue de Verdun";"";"33500";"LIBOURNE";"06/11/2014";"En intérieur";"R_SO1036_1_1PUB.pdf";"Oui";"0,25";"Lieu d'habitation";"EXEM";"";"";"0,25";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0"
"128393";"-0,71585";"44,839487";"44°50'22.153N 0°42'57.060W";"33281";"Rue Marcel Issartier";"";"33700";"MERIGNAC";"14/11/2014";"En intérieur";"R_SO1150_1_1PUB.pdf";"Oui";"2,12";"Locaux professionnels non accessibles au public";"EXEM";"0,11";"";"";"";"";"0,09";"0,35";"";"";"";"";"";"";"0,28";"0,64";"";"";"1,48";"2,82";"";"";"";"";"1,552901";"1,506254";"26,75"
"128394";"-0,796154";"44,862549";"44°51'45.176N 0°47'46.154W";"33273";"Avenue du 57e régiment d'infanterie";"";"33127";"MARTIGNAS SUR JALLE";"10/02/2015";"En extérieur";"R_SO1298_1_1PUB.pdf";"Oui";"0,54";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128404";"-0,569776";"44,837499";"44°50'14.996N 0°34'11.194W";"33063";"Rue Sainte Colombe";"";"33000";"BORDEAUX";"26/09/2016";"En intérieur";"R_SO3256_1_1PUB.pdf";"Oui";"0,36";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,32";"";"11,111"
"128419";"-0,477519";"44,798327";"44°47'53.977N 0°28'39.068W";"33099";"Allée de Coeuilles";"";"33360";"CARIGNAN DE BORDEAUX";"26/09/2016";"En extérieur";"R_SO3110_1_1PUB.pdf";"Oui";"1,24";"Rue / Route / Parking";"EXEM";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"1,26";"";"";"";"0,21";"";"";"";"";"";"1,282108";"1,27738";"-3,396"
"128446";"-0,664687";"44,775809";"44°46'32.912N 0°39'52.873W";"33090";"Chemin de la Briqueterie";"";"33610";"CANEJAN";"26/10/2015";"En extérieur";"R_SO2161_1_1PUB.pdf";"Oui";"0,44";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,05";"";"";"";"0,12";"";"0,43";"0,94";"0,05";"0,1";"0,17";"0,43";"";"";"";"";"0,482908";"0,480312";"-9,752"
"128451";"-1,080064";"45,358099";"45°21'29.156N 1°4'48.230W";"33540";"Route de Pey Mayan";"";"33930";"VENDAYS MONTALIVET";"26/10/2015";"En intérieur";"R_SO2294_1_1PUB.pdf";"Oui";"0,09";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128452";"1,004865";"44,932761";"44°55'57.940N 1°0'17.514E";"24172";"CHEMIN de Légal - La Rouquette";"";"24620";"EYZIES";"08/12/2015";"En extérieur";"R_SO2404_1_1PUB.pdf";"Oui";"0,43";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,17";"";"";"";"";"";"0,34";"0,73";"";"";"";"";"";"";"";"";"0,380132";"0,34";"11,597"
"128458";"1,13823";"44,257488";"44°15'26.957N 1°8'17.628E";"82094";"Rue du Château";"";"82110";"LAUZERTE";"12/06/2015";"En extérieur";"R_SO1898_1_1PUB.pdf";"Oui";"0,57";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,56";"1,21";"";"";"";"";"";"";"";"";"0,56";"0,56";"1,754"
"128464";"-0,663922";"44,775857";"44°46'33.085N 0°39'50.119W";"33090";"Chemin de la Briqueterie";"";"33610";"CANEJAN";"27/09/2016";"En extérieur";"R_SO2161_1_2PUB.pdf";"Oui";"0,79";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"0,05";"";"";"";"0,17";"";"0,57";"";"0,22";"";"0,3";"";"0,26";"";"";"";"0,749867";"0,748198";"5,08"
"128604";"-0,572555";"44,837818";"44°50'16.145N 0°34'21.198W";"33063";"Cours Alsace Lorraine";"";"33000";"BORDEAUX";"06/07/2016";"En intérieur";"R_SO3109_1_1PUB.pdf";"Oui";"1,12";"Locaux professionnels non accessibles au public";"EXEM";"";"0,15";"";"";"";"";"";"0,11";"";"";"";"0,5";"";"0,76";"";"0,41";"";"0,38";"";"0,23";"";"";"";"1,107971";"1,092245";"1,074"
"128693";"-0,520316";"44,898087";"44°53'53.113N 0°31'13.138W";"33032";"Rue Suzanne Lacore";"";"33530";"BASSENS";"25/10/2016";"En extérieur";"R_SO3302_1_1PUB.pdf";"Oui";"0,21";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128694";"-0,634868";"44,828178";"44°49'41.441N 0°38'5.525W";"33281";"Avenue des Frères Lumière";"";"33700";"MERIGNAC";"26/10/2016";"En intérieur";"R_SO3325_1_1PUB.pdf";"Oui";"0,16";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,02";"";"0,02";"";"0,01";"";"0,01";"";"0,02";"";"";"";"0,241661";"0,03873";"-51,038"
"128701";"0,718338";"45,185296";"45°11'7.066N 0°43'6.017E";"24322";"Place André Maurois";"";"24000";"PERIGUEUX";"25/10/2016";"En intérieur";"R_SO3323_1_1PUB.pdf";"Oui";"0,51";"Lieu d'habitation";"EXEM";"";"0,12";"";"";"";"";"";"";"";"";"";"0,2";"";"0,27";"";"0,11";"";"0,17";"";"0,15";"";"";"";"0,436807";"0,42";"14,352"
"128710";"-0,58985";"44,840024";"44°50'24.086N 0°35'23.460W";"33063";"Rue Chauffour";"";"33000";"BORDEAUX";"25/10/2016";"En intérieur";"R_SO3324_1_2PUB.pdf";"Oui";"0,39";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"0,31";"";"";"";"0,2";"";"0,06";"";"";"";"0,392556";"0,392556";"-0,655"
"128711";"-1,055213";"45,35455";"45°21'16.380N 1°3'18.767W";"33540";"Rue de l'Abbé Banneau";"";"33930";"VENDAYS MONTALIVET";"26/10/2016";"En extérieur";"R_SO3341_1_1PUB.pdf";"Oui";"0,42";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128725";"1,448843";"44,088648";"44°5'19.133N 1°26'55.835E";"82002";"Rue Raymond Serbier";"";"82350";"ALBIAS";"27/10/2016";"En intérieur";"R_SO3342_1_1PUB.pdf";"Oui";"0,15";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"0,08";"0,08";"46,667"
"128734";"-0,561064";"44,846544";"44°50'47.558N 0°33'39.830W";"33063";"Rue Raymond Lavigne";"";"33100";"BORDEAUX";"25/10/2016";"En extérieur";"R_SO3364_1_1PUB.pdf";"Oui";"1,74";"Rue / Route / Parking";"EXEM";"";"0,08";"";"";"";"";"";"0,09";"";"";"";"0,28";"";"0,73";"";"0,15";"";"1,17";"";"0,14";"";"";"";"1,427165";"1,422076";"17,979"
"128736";"-0,613786";"44,867466";"44°52'2.878N 0°36'49.630W";"33069";"Rue Marcel Sembat";"";"33110";"BOUSCAT";"26/10/2016";"En intérieur";"R_SO3353_1_1PUB.pdf";"Oui";"0,37";"Lieu d'habitation";"EXEM";"0,01";"0,03";"0,04";"0,04";"0,05";"0,05";"0,16";"0,05";"0,14";"0,01";"";"0,2";"";"0,22";"";"0,17";"";"0,12";"";"0,05";"";"";"";"0,437264";"0,36647";"-18,18"
"128744";"1,416271";"45,261363";"45°15'40.907N 1°24'58.576E";"19153";"Rue des Sources";"";"19130";"OBJAT";"27/10/2016";"En intérieur";"R_SO3339_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"0,26";"";"";"";"";"";"";"";"0,09";"";"";"0,06";"";"0,18";"";"";"";"0,11";"";"";"";"";"";"0,351852";"0,219317";"7,407"
"128830";"-0,571032";"44,843562";"44°50'36.823N 0°34'15.715W";"33063";"Rue Lafayette";"";"33000";"BORDEAUX";"10/11/2016";"En intérieur";"R_SO3324_1_1PUB.pdf";"Oui";"0,45";"Lieu d'habitation";"EXEM";"";"0,24";"";"";"";"";"";"0,24";"";"";"";"0,08";"";"0,12";"";"0,07";"";"0,13";"";"0,06";"";"";"";"0,401746";"0,214942";"10,723"
"128859";"2,20896";"43,950007";"43°57'0.025N 2°12'32.256E";"81257";"Rue de la République";"";"81160";"SAINT JUERY";"14/11/2016";"En extérieur";"R_SO3370_1_1PUB.pdf";"Oui";"0,65";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128865";"0,202947";"45,141874";"45°8'30.746N 0°12'10.609E";"24159";"Leynie";"";"24410";"ECHOURGNAC";"08/11/2016";"En extérieur";"R_SO3388_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128869";"-0,396913";"44,843957";"44°50'38.245N 0°23'48.887W";"33496";"Avenue de la Tour";"";"33370";"SALLEBOEUF";"09/11/2016";"En intérieur";"R_SO3369_1_1PUB.pdf";"Oui";"0,15";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"";"";"";"";"";"";"";"";"0,06";"0,06";"60"
"128875";"-0,262867";"44,737398";"44°44'14.633N 0°15'46.321W";"33523";"Chemin du Stade";"";"33760";"TARGON";"09/11/2016";"En intérieur";"R_SO3384_1_1PUB.pdf";"Oui";"0,1";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128879";"-0,512302";"44,800261";"44°48'0.940N 0°30'44.287W";"33234";"ZA des Augustins";"";"33360";"LATRESNE";"09/11/2016";"En extérieur";"R_SO3392_1_1PUB.pdf";"Oui";"1,5";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"128880";"-0,34579";"44,81961";"44°49'10.596N 0°20'44.844W";"33141";"Rue de la Mairie";"";"33750";"CROIGNON";"15/11/2016";"En extérieur";"R_SO3418_1_1PUB.pdf";"Oui";"0,16";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"0,14";"0,14";"12,5"
"128902";"-0,548823";"44,841074";"44°50'27.866N 0°32'55.763W";"33063";"Rue de la Benauge";"";"33100";"BORDEAUX";"09/11/2016";"En intérieur";"R_SO3364_1_2PUB.pdf";"Oui";"1,18";"Lieu d'habitation";"EXEM";"";"0,11";"";"";"";"";"";"0,15";"";"";"";"0,18";"";"0,31";"";"0,09";"";"0,91";"";"0,08";"";"";"";"1,002846";"0,985444";"15,013"
"128917";"0,714133";"45,182158";"45°10'55.769N 0°42'50.879E";"24322";"Boulevard des Arènes";"";"24009";"PERIGUEUX";"17/11/2016";"En intérieur";"R_SO3409_1_1PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,17";"";"";"";"";"";"";"";"";"";"0,06";"";"0,08";"";"";"";"0,06";"";"";"";"";"";"0,206155";"0,116619";"14,102"
"128918";"0,70437";"45,196555";"45°11'47.598N 0°42'15.732E";"24322";"Rue Biron";"";"24000";"PERIGUEUX";"17/11/2016";"En intérieur";"R_SO3408_1_3PUB.pdf";"Oui";"0,3";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,07";"";"";"";"";"";"";"0,26";"";"";"0,11";"";"0,07";"";"";"";"";"";"";"";"";"";"0,299166";"0,130384";"0,278"
"128925";"0,721493";"45,182906";"45°10'58.462N 0°43'17.375E";"24322";"Rue du Calvaire";"";"24000";"PERIGUEUX";"17/11/2016";"En intérieur";"R_SO3408_1_2PUB.pdf";"Oui";"0,26";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,06";"";"";"";"";"";"";"";"";"";"0,07";"";"0,14";"";"0,1";"";"0,12";"";"";"";"";"";"0,229129";"0,221133";"11,874"
"128935";"0,711064";"45,18333";"45°10'59.988N 0°42'39.830E";"24322";"Rue Chanzy";"";"24000";"PERIGUEUX";"17/11/2016";"En intérieur";"R_SO3408_1_1PUB.pdf";"Oui";"0,95";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,14";"";"";"";"";"";"";"";"";"";"0,07";"";"0,44";"";"0,51";"";"0,45";"";"";"";"";"";"0,825045";"0,813081";"13,153"
"129010";"1,551797";"44,483425";"44°29'0.330N 1°33'6.469E";"46268";"Le Bourg";"";"46090";"SAINT GERY VERS";"29/11/2016";"En intérieur";"R_SO3410_1_1PUB.pdf";"Oui";"0,21";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,05";"";"76,19"
"129066";"-0,726203";"45,092792";"45°5'34.051N 0°43'34.331W";"33220";"Chemin des Arrivaux";"";"33460";"LAMARQUE";"06/12/2016";"En extérieur";"R_SO3465_1_1PUB.pdf";"Oui";"0,56";"Divers";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129068";"-0,564251";"45,374639";"45°22'28.700N 0°33'51.304W";"17236";"Place Saint Sébastien";"";"17150";"MIRAMBEAU";"05/12/2016";"En intérieur";"R_SO3531_1_1PUB.pdf";"Oui";"0,74";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129070";"-0,586224";"44,833352";"44°50'0.067N 0°35'10.406W";"33063";"Rue Nicot";"";"33000";"BORDEAUX";"05/12/2016";"En intérieur";"R_SO3441_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"129073";"0,824082";"44,135583";"44°8'8.099N 0°49'26.695E";"82089";"Lasparrieres";"";"82360";"LAMAGISTERE";"06/12/2016";"En intérieur";"R_SO3468_1_1PUB.pdf";"Oui";"0,3";"Lieu d'habitation";"EXEM";"0,31";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"-3,333"
