"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"151191";"7,02889";"48,743717";"48°44'37.381N 7°1'44.004E";"57630";"Rue de Verdun";"";"57400";"SARREBOURG";"18/01/2019";"En intérieur";"R_SO6795_7_1PUB.pdf";"Oui";"2,15";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"2,01";"0,07";"";"";"";"";"0,11";"";"";"";"0,05";"";"0,26";"";"0,1";"";"0,15";"";"0,09";"";"";"";"2,041519";"0,332716";"5,046"
"151294";"6,148438";"49,36894";"49°22'8.184N 6°8'54.377E";"57672";"2 bis Boucle Lamartine";"";"57100";"THIONVILLE";"25/01/2019";"En intérieur";"R_SO7114_1_1PUB.pdf";"Oui";"1,15";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"0,09";"";"";"";"";"0,19";"";"";"";"";"";"0,9";"";"0,49";"";"0,13";"";"0,21";"";"";"";"1,074849";"1,054087";"6,535"
"151367";"7,39759";"48,075132";"48°4'30.475N 7°23'51.324E";"68145";"Allée des Consuls";"";"68180";"HORBOURG WIHR";"04/10/2018";"En intérieur";"R_SO6624_3_1PUB.pdf";"Oui";"0,01";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"151416";"7,317431";"48,677538";"48°40'39.137N 7°19'2.752E";"67391";"Rue Principale";"";"67440";"REINHARDSMUNSTER";"25/02/2019";"En intérieur";"R_SO7092_1_1PUB.pdf";"Oui";"0,31";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"151453";"7,439006";"48,260826";"48°15'38.974N 7°26'20.422E";"67462";"Rue Kemann";"";"67600";"SELESTAT";"24/07/2018";"En intérieur";"R_SO6440_1_1PUB.pdf";"Oui";"0,02";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"151615";"7,184157";"48,107539";"48°6'27.140N 7°11'2.965E";"68173";"354 L'Arrêtement";"";"68910";"LABAROCHE";"28/02/2019";"En intérieur";"R_SO7140_1_2PUB.pdf";"Oui";"0,53";"Lieu d'habitation";"EXEM";"0,05";"";"";"";"";"";"";"";"0,62";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,622013";"";"-17,361"
"151661";"7,722745";"48,592626";"48°35'33.454N 7°43'21.882E";"67482";"Rue de la Licorne";"";"67200";"STRASBOURG";"25/02/2019";"En intérieur";"R_SO7092_2_2PUB.pdf";"Oui";"0,24";"Lieu d'habitation";"EXEM";"0,09";"";"";"";"";"";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,237697";"";"0,959"
"151676";"7,449996";"48,266798";"48°16'0.473N 7°26'59.986E";"67462";"Rue Sainte-Odile";"";"67600";"SELESTAT";"25/02/2019";"En intérieur";"R_SO7092_2_4PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"10"
"151698";"6,048081";"49,255145";"49°15'18.522N 6°2'53.092E";"57491";"Rue Anatole France";"";"57250";"MOYEUVRE GRANDE";"24/01/2019";"En extérieur";"R_SO7086_1_1PUB.pdf";"Oui";"1,38";"Rue / Route / Parking";"EXEM";"";"";"0,14";"";"";"";"";"";"";"";"";"0,4";"";"1,31";"";"0,25";"";"0,78";"";"0,08";"";"";"";"1,604057";"1,597936";"-16,236"
"151721";"7,719355";"48,594804";"48°35'41.294N 7°43'9.678E";"67482";"Rue des Ormes";"";"67200";"STRASBOURG";"25/02/2019";"En intérieur";"R_SO7092_2_1PUB.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"0,08";"0,07";"";"";"";"";"";"";"0,23";"";"";"0,08";"";"0,08";"";"0,06";"";"0,14";"";"0,08";"";"";"";"0,326497";"0,205913";"18,376"
"151750";"7,620456";"48,581413";"48°34'53.087N 7°37'13.642E";"67001";"Rue des Mérovingiens";"";"67204";"ACHENHEIM";"01/03/2019";"En extérieur";"R_SO7236_1_1PUB.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"151751";"6,858194";"48,637907";"48°38'16.465N 6°51'29.498E";"57229";"Rue de l'Ecole";"";"57830";"FOULCREY";"08/03/2019";"En extérieur";"R_SO7086_1_4PUB.pdf";"Oui";"0,15";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"53,333"
"151862";"6,856842";"48,637156";"48°38'13.762N 6°51'24.631E";"57229";"Eglise";"";"57830";"FOULCREY";"08/03/2019";"En extérieur";"R_SO7086_1_2PUB.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"0,07";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,106301";"";"46,849"
"151909";"7,454889";"48,362209";"48°21'43.952N 7°27'17.600E";"67125";"Rue du Finkwiller";"";"67680";"EPFIG";"28/02/2019";"En intérieur";"R_SO7236_2_1PUB.pdf";"Oui";"0,13";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"151993";"6,858223";"48,633867";"48°38'1.921N 6°51'29.603E";"57229";"Chapelle Saint-Joseph";"";"57830";"FOULCREY";"08/03/2019";"En extérieur";"R_SO7086_1_3PUB.pdf";"Oui";"0,12";"Rue / Route / Parking";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152065";"6,602654";"48,02457";"48°1'28.452N 6°36'9.554E";"88415";"Rue Jacquard";"";"88200";"SAINT ETIENNE LES REMIREMONT";"12/03/2019";"En extérieur";"R_SO7276_1_1PUB.pdf";"Oui";"1,13";"Rue / Route / Parking";"EXEM";"";"0,08";"0,08";"";"";"";"";"";"";"";"";"0,07";"";"0,1";"";"0,85";"4,02";"0,31";"";"0,06";"";"";"";"0,9219";"0,914932";"18,416"
"152117";"7,590458";"48,399705";"48°23'58.938N 7°35'25.649E";"67526";"Rue de la Scheer";"";"67230";"WESTHOUSE";"21/03/2019";"En intérieur";"R_SO7092_2_3PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152245";"6,445498";"48,172583";"48°10'21.299N 6°26'43.793E";"88160";"Quai André Barbier";"";"88000";"EPINAL";"13/03/2019";"En intérieur";"R_SO7276_1_6PUB.pdf";"Oui";"0,6";"Lieu d'habitation";"EXEM";"";"0,28";"";"";"";"";"";"0,09";"";"";"";"0,25";"";"0,23";"";"0,2";"";"0,19";"";"0,15";"";"";"";"0,548179";"0,462601";"8,637"
"152419";"7,10397";"48,361432";"48°21'41.155N 7°6'14.292E";"67421";"Route du Hantz";"";"67420";"SAALES";"01/03/2019";"En intérieur";"R_SO7287_1_3PUB.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152426";"6,592805";"48,027949";"48°1'40.616N 6°35'34.098E";"88415";"Chemin de Petinchamp";"";"88200";"SAINT ETIENNE LES REMIREMONT";"21/03/2019";"En intérieur";"R_SO7289_1_1PUB.pdf";"Oui";"0,45";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,36";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"0,363456";"0,05";"19,232"
"152429";"7,290158";"48,519355";"48°31'9.678N 7°17'24.569E";"67276";"Rue de la Gare";"";"67130";"LUTZELHOUSE";"01/03/2019";"En intérieur";"R_SO7287_1_2PUB.pdf";"Oui";"0,17";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,05";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,070711";"";"58,405"
"152436";"7,768256";"48,57345";"48°34'24.420N 7°46'5.722E";"67482";"Rue de l'Elbe";"";"67100";"STRASBOURG";"22/03/2019";"En intérieur";"R_SO7301_1_1PUB.pdf";"Oui";"0,42";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"0,18";"";"0,15";"";"0,08";"";"0,13";"";"";"";"0,338083";"0,338083";"19,504"
"152441";"7,761176";"48,565284";"48°33'55.022N 7°45'40.234E";"67482";"Rue Sainte-Agnes";"";"67000";"STRASBOURG";"11/03/2019";"En intérieur";"R_SO7287_1_1PUB.pdf";"Oui";"0,74";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,05";"";"";"";"";"";"";"";"";"";"0,2";"";"0,33";"";"0,3";"";"0,14";"";"0,31";"";"";"";"0,597578";"0,595483";"19,246"
"152444";"7,349317";"48,705987";"48°42'21.553N 7°20'57.541E";"67489";"Rue Ballerich";"";"67440";"THAL MARMOUTIER";"11/03/2019";"En intérieur";"R_SO7301_1_2PUB.pdf";"Oui";"0,24";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"37,5"
"152453";"6,44522";"48,171817";"48°10'18.541N 6°26'42.792E";"88160";"Quai André Barbier";"";"88000";"EPINAL";"14/03/2019";"En intérieur";"R_SO7276_1_5PUB.pdf";"Oui";"1,4";"Lieu d'habitation";"EXEM";"";"0,1";"";"";"";"";"";"";"";"0,07";"";"0,63";"2,48";"1,26";"2,19";"0,31";"";"0,19";"";"0,59";"2,22";"";"";"1,574706";"1,571528";"-12,479"
"152525";"6,426036";"48,184179";"48°11'3.044N 6°25'33.730E";"88209";"Rue des Bruyères";"";"88190";"GOLBEY";"01/04/2019";"En extérieur";"R_SO7276_1_3PUB.pdf";"Oui";"0,99";"Rue / Route / Parking";"EXEM";"";"0,07";"0,06";"";"";"";"";"";"";"";"";"0,15";"";"0,17";"";"0,55";"1,42";"0,27";"";"0,46";"1,47";"";"";"0,804301";"0,798999";"18,757"
"152563";"7,708948";"48,559838";"48°33'35.417N 7°42'32.213E";"67482";"Rue René Laennec";"";"67200";"STRASBOURG";"29/03/2019";"En extérieur";"R_SO7391_1_2PUB.pdf";"Oui";"0,78";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152570";"7,749902";"48,590229";"48°35'24.824N 7°44'59.647E";"67482";"Avenue des Vosges";"";"67000";"STRASBOURG";"22/03/2019";"En intérieur";"R_SO7391_1_1PUB.pdf";"Oui";"0,47";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152632";"6,852603";"49,161442";"49°9'41.191N 6°51'9.371E";"57596";"Rue Houchard";"";"57800";"ROSBRUCK";"08/04/2019";"En intérieur";"R_SO7476_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"152711";"7,323267";"48,076638";"48°4'35.897N 7°19'23.761E";"68066";"Rue du Petit Ballon";"";"68000";"COLMAR";"11/04/2019";"En intérieur";"R_SO7482_1_1PUB.pdf";"Oui";"1,07";"Lieu d'habitation";"EXEM";"";"0,29";"";"";"";"";"";"";"0,97";"";"";"0,05";"";"";"";"";"";"";"";"";"";"";"";"1,013657";"0,05";"5,266"
"152765";"7,718346";"48,582797";"48°34'58.069N 7°43'6.046E";"67482";"Rue de la Charmille";"";"67200";"STRASBOURG";"08/04/2019";"En intérieur";"R_SO7493_1_3PUB.pdf";"Oui";"2,08";"Lieu d'habitation";"EXEM";"";"0,11";"";"";"";"";"";"";"";"2,1";"";"0,16";"";"0,61";"";"0,74";"";"0,28";"";"0,55";"";"";"";"2,397561";"2,395037";"-15,267"
"152783";"7,214134";"48,473362";"48°28'24.103N 7°12'50.882E";"67066";"Rue du Général de Gaulle";"";"67130";"BROQUE";"11/04/2019";"En intérieur";"R_SO7555_1_1PUB.pdf";"Oui";"0,34";"Lieu d'habitation";"EXEM";"0,08";"";"0,21";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,264764";"";"22,128"
"152851";"7,70869";"48,590348";"48°35'25.253N 7°42'31.284E";"67482";"Boulevard de la Fontaine";"";"67200";"STRASBOURG";"12/04/2019";"En intérieur";"R_SO7493_1_4PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"0,06";"";"";"";"";"";"";"";"";"";"0,18";"";"0,08";"";"0,08";"";"0,1";"";"0,19";"";"";"";"0,308058";"0,302159";"18,932"
"152854";"7,458923";"48,539767";"48°32'23.161N 7°27'32.123E";"67313";"Rue de l'Hôpital";"";"67190";"MUTZIG";"12/04/2019";"En intérieur";"R_SO7493_1_1PUB.pdf";"Oui";"0,3";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"80"
"153032";"6,842701";"49,105308";"49°6'19.109N 6°50'33.724E";"57644";"Rue des chardons";"";"57455";"SEINGBOUSE";"23/04/2019";"En intérieur";"R_SO7586_1_1PUB.pdf";"Oui";"0,43";"Locaux professionnels non accessibles au public";"EXEM";"";"";"0,13";"";"";"";"";"";"0,32";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,345398";"";"19,675"
"153067";"7,727766";"48,573718";"48°34'25.385N 7°43'39.958E";"67482";"Rue des Foulons";"";"67200";"STRASBOURG";"08/04/2019";"En intérieur";"R_SO7493_1_2PUB.pdf";"Oui";"0,54";"Lieu d'habitation";"EXEM";"";"0,19";"";"";"";"";"";"0,07";"";"0,06";"";"0,22";"";"0,22";"";"0,15";"";"";"";"0,12";"";"";"";"0,422256";"0,37054";"21,804"
"153106";"6,245406";"48,001868";"48°0'6.725N 6°14'43.462E";"88029";"Rue du Chesnois";"";"88240";"VOGE LES BAINS";"06/05/2019";"En intérieur";"R_SO7674_1_1PUB.pdf";"Oui";"0,13";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153188";"7,034576";"48,19164";"48°11'29.904N 7°2'4.474E";"88181";"Route de la Chalmelle";"";"88230";"FRAIZE";"14/05/2019";"En intérieur";"R_SO7613_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,35";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,35";"";"7,895"
"153208";"7,352064";"48,735814";"48°44'8.930N 7°21'7.430E";"67437";"Rue de la Mésange";"";"67700";"SAVERNE";"15/05/2019";"En intérieur";"R_SO7611_1_2PUB.pdf";"Oui";"0,18";"Lieu d'habitation";"EXEM";"";"";"0,06";"";"";"";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,161555";"";"10,247"
"153211";"6,199164";"48,659044";"48°39'32.558N 6°11'56.990E";"54257";"Rue Léon Songeur";"";"54180";"HEILLECOURT";"16/05/2019";"En extérieur";"R_SO7568_1_1PUB.pdf";"Oui";"0,2";"Rue / Route / Parking";"EXEM";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"40"
"153212";"6,192083";"48,682029";"48°40'55.304N 6°11'31.499E";"54395";"Avenue de Strasbourg";"";"54000";"NANCY";"16/05/2019";"En extérieur";"R_SO7609_1_2PUB.pdf";"Oui";"0,45";"Rue / Route / Parking";"EXEM";"";"0,06";"0,14";"";"";"";"";"";"";"";"";"0,13";"";"0,24";"";"0,07";"";"0,11";"";"0,17";"";"";"";"0,378946";"0,346987";"15,79"
"153218";"7,000072";"48,672047";"48°40'19.369N 7°0'0.259E";"57414";"Rue du Général de Gaulle";"";"57790";"LORQUIN";"15/05/2019";"En intérieur";"R_SO7644_1_1PUB.pdf";"Oui";"0,65";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"0,64";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"0,642806";"0,06";"1,107"
"153220";"6,177192";"48,702185";"48°42'7.866N 6°10'37.891E";"54395";"Rue Saint-Fiacre";"";"54000";"NANCY";"16/05/2019";"En extérieur";"R_SO7609_1_1PUB.pdf";"Oui";"0,39";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,11";"0,12";"";"";"";"";"0,08";"";"";"";"0,17";"";"0,2";"";"0,09";"";"0,07";"";"0,09";"";"";"";"0,350571";"0,3";"10,11"
"153229";"6,197748";"48,675086";"48°40'30.310N 6°11'51.893E";"54395";"Rue de Bonsecours";"";"54000";"NANCY";"16/05/2019";"En extérieur";"R_SO7609_1_3PUB.pdf";"Oui";"0,47";"Rue / Route / Parking";"EXEM";"";"";"0,11";"";"";"";"";"";"";"";"";"0,18";"";"0,18";"";"0,26";"";"";"";"";"";"";"";"0,380132";"0,363868";"19,121"
"153237";"7,001081";"48,673166";"48°40'23.398N 7°0'3.892E";"57414";"Rue de l'Hôpital";"";"57790";"LORQUIN";"15/05/2019";"En intérieur";"R_SO7676_1_1PUB.pdf";"Oui";"1,06";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"1,2";"";"0,08";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,202664";"";"-13,459"
"153249";"7,794135";"48,80398";"48°48'14.328N 7°47'38.886E";"67180";"Rue des Moutons";"";"67500";"HAGUENAU";"17/05/2019";"En intérieur";"R_SO7611_1_1PUB.pdf";"Oui";"0,53";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"0,56";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,56";"";"-5,66"
"153250";"6,272586";"49,078836";"49°4'43.810N 6°16'21.310E";"57351";"Route d'Ars Laquenexy";"";"57245";"JURY";"16/05/2019";"En intérieur";"R_SO7671_1_1PUB.pdf";"Oui";"0,32";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"0,23";"";"0,26";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,347131";"";"-8,478"
"153281";"6,427066";"48,184845";"48°11'5.442N 6°25'37.438E";"88209";"Rue des Tulipes";"";"88190";"GOLBEY";"01/04/2019";"En extérieur";"R_SO7276_1_4PUB.pdf";"Oui";"2,86";"Rue / Route / Parking";"EXEM";"";"0,11";"0,05";"";"";"";"";"0,06";"";"";"";"0,63";"0,95";"0,67";"0,39";"2,02";"3,19";"0,2";"";"0,62";"2,58";"";"";"2,317067";"2,313136";"18,984"
"153320";"7,385436";"47,958545";"47°57'30.762N 7°23'7.570E";"68037";"Rue des Bleuets";"";"68127";"BILTZHEIM";"14/05/2019";"En intérieur";"R_SO7612_1_1PUB.pdf";"Oui";"0,12";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"25"
"153370";"6,176655";"48,680931";"48°40'51.352N 6°10'35.958E";"54395";"Rue Sainte Cécile";"";"54000";"NANCY";"03/06/2019";"En intérieur";"R_SO7800_1_1PUB.pdf";"Oui";"0,21";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";"71,429"
"153482";"7,683907";"48,521828";"48°31'18.581N 7°41'2.065E";"67152";"Rue de Verdun";"";"67118";"GEISPOLSHEIM";"17/06/2019";"En intérieur";"R_SO7767_1_1PUB.pdf";"Oui";"0,27";"Lieu d'habitation";"EXEM";"";"";"";"";"0,09";"";"";"";"";"0,06";"";"0,06";"";"0,05";"";"0,14";"";"0,1";"";"0,08";"";"";"";"0,231948";"0,213776";"14,093"
"153503";"8,129368";"48,95422";"48°57'15.192N 8°7'45.725E";"67315";"Rue de Mothern";"";"67630";"NEEWILLER PRES LAUTERBOURG";"18/06/2019";"En intérieur";"R_SO7774_1_1PUB.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153509";"6,31834";"48,637113";"48°38'13.607N 6°19'6.024E";"54549";"Rue Victor Hugo";"";"54110";"VARANGEVILLE";"18/06/2019";"En intérieur";"R_SO7757_1_1PUB.pdf";"Oui";"0,09";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153514";"6,320744";"48,637198";"48°38'13.913N 6°19'14.678E";"54549";"Rue Hugo";"";"54110";"VARANGEVILLE";"18/06/2019";"En intérieur";"R_SO7757_1_2PUB.pdf";"Oui";"0,08";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153592";"7,461669";"48,929725";"48°55'47.010N 7°27'42.008E";"67392";"Rue des Jardins";"";"67340";"REIPERTSWILLER";"26/06/2019";"En intérieur";"R_SO7865_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"0"
"153593";"7,768235";"48,62435";"48°37'27.660N 7°46'5.646E";"67204";"Rue du Lansberg";"";"67800";"HOENHEIM";"26/06/2019";"En intérieur";"R_SO7866_1_1PUB.pdf";"Oui";"0,4";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153622";"6,395481";"48,172354";"48°10'20.474N 6°23'43.732E";"88178";"Rue des Marronniers";"";"88390";"FORGES";"04/07/2019";"En intérieur";"R_SO8020_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"0,36";"";"0,06";"";"";"";"";"";"0,17";"";"";"";"";"";"";"";"";"0,05";"";"";"";"";"";"0,405709";"0,05";"-6,766"
"153625";"7,296939";"48,066458";"48°3'59.249N 7°17'48.980E";"68374";"Rue du Freitag";"";"68920";"WINTZENHEIM";"27/06/2019";"En intérieur";"R_SO7868_1_1PUB.pdf";"Oui";"0,56";"Lieu d'habitation";"EXEM";"0,09";"";"";"";"";"";"";"";"0,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,586941";"";"-4,811"
"153626";"7,436285";"48,262291";"48°15'44.248N 7°26'10.626E";"67462";"Avenue Louis Pasteur";"";"67600";"SELESTAT";"27/06/2019";"En intérieur";"R_SO7906_1_1PUB.pdf";"Oui";"0,69";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,14";"";"";"";"";"";"0,06";"0,12";"0,12";"";"0,16";"";"0,23";"";"0,32";"";"0,08";"";"0,33";"";"";"";"0,590085";"0,557315";"14,48"
"153627";"6,247122";"49,151159";"49°9'4.172N 6°14'49.639E";"57694";"Rue des marronniers";"";"57070";"VANY";"26/06/2019";"En intérieur";"R_SO7861_1_1PUB.pdf";"Oui";"0,2";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"153639";"7,333202";"48,070853";"48°4'15.071N 7°19'59.527E";"68066";"Rue Saint-Gilles";"";"68000";"COLMAR";"27/06/2019";"En intérieur";"R_SO7907_1_1PUB.pdf";"Oui";"0,61";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,28";"";"";"";"";"";"";"";"";"";"0,06";"";"0,26";"";"0,21";"";"0,1";"";"0,22";"";"";"";"0,502096";"0,416773";"17,689"
"154039";"5,927918";"48,815787";"48°48'56.833N 5°55'40.505E";"54160";"Clos des Mirabelliers";"";"54385";"DOMEVRE EN HAYE";"12/08/2019";"En intérieur";"R_SO8015_1_1PUB.pdf";"Oui";"0,38";"Lieu d'habitation";"EXEM";"";"";"0,12";"";"";"";"";"";"0,28";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,304631";"";"19,834"
"154042";"6,100996";"48,933073";"48°55'59.063N 6°6'3.586E";"54312";"Rue du Xon";"";"54700";"LESMENILS";"12/08/2019";"En intérieur";"R_SO8017_1_1PUB.pdf";"Oui";"0,16";"Lieu d'habitation";"EXEM";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"154180";"6,16245";"49,120105";"49°7'12.378N 6°9'44.820E";"57463";"Ile du Saulcy";"";"57000";"METZ";"27/08/2019";"En extérieur";"R_SO8017_2_2PUB.pdf";"Oui";"2,68";"Etablissement ouvert au public (Ecole, Et Soins, Gare…)";"EXEM";"";"0,15";"0,39";"";"0,06";"";"";"0,09";"";"0,06";"";"1,05";"";"1,36";"";"1";"";"0,42";"";"0,57";"";"";"";"2,154832";"2,111161";"19,596"
"154195";"6,201761";"48,704344";"48°42'15.638N 6°12'6.340E";"54482";"Avenue du Général Leclerc";"";"54130";"SAINT MAX";"28/08/2019";"En extérieur";"R_SO8017_2_1PUB.pdf";"Oui";"1,28";"Lieu d'habitation";"EXEM";"";"0,38";"0,12";"";"";"";"";"0,23";"";"0,32";"";"0,23";"";"0,58";"";"0,58";"";"0,31";"";"0,48";"";"";"";"1,168888";"1,074523";"8,681"
"154215";"6,704299";"48,34104";"48°20'27.744N 6°42'15.476E";"88251";"Rue de Larifontaine";"";"88700";"JEANMENIL";"29/08/2019";"En extérieur";"R_SO8020_1_2PUB.pdf";"Oui";"0,52";"Lieu d'habitation";"EXEM";"";"";"0,08";"";"";"";"";"";"";"0,18";"";"0,27";"";"0,28";"";"0,07";"";"";"";"0,05";"";"";"";"0,44441";"0,43715";"14,537"
