"Numéro de mesure";"Longitude";"Latitude";"Position";"Insee";"Adresse";"Complément";"Code postal";"Commune";"Date de mesure";"Mesure réalisée";"Rapport";"Conformité de la mesure";"Niveau global";"Type d'environnement";"laboratoire";"DECT (Téléphone domestique)";"Radiodiffusion sonore (FM – RNT)";"Services HF";"PMR (Réseaux radio mobile professionnels)";"PMR - balises";"Radars - balises - FH";"Radar - BLR (Wimax)- FH";"TV";"Réseaux locaux radioélectriques ou Wifi";"TM 700 (Téléphonie Mobile en 700 MHz)_mesuré";"TM 700 (Téléphonie Mobile en 700 MHz)_extrapolé";"TM 800_mesuré";"TM 800_extrapolé";"TM 900_mesuré";"TM 900_extrapolé";"TM 1800_mesuré";"TM 1800_extrapolé";"TM 2100_mesuré";"TM 2100_extrapolé";"TM 2600_mesuré";"TM 2600_extrapolé";"TM 3600_mesuré";"TM 3600_extrapolé";"Cumul_CasB";"Cumul_CasB_TM";"Ratio_Ecart_CasA_CasB_%"
"442";"4,4325";"43,829444";"43°49'45.998N 4°25'57.000E";"30356";"Chemin des Aires";"Pavillon de M. HADJEZ";"30230";"RODILHAN";"26/04/2002";"En extérieur";"FicheMesure442.pdf";"Oui";"0,22";"Divers";"APAVE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"36,364"
"443";"4,4325";"43,829444";"43°49'45.998N 4°25'57.000E";"30356";"Chemin des Aires";"Pavillon de M. HADJEZ";"30230";"RODILHAN";"26/04/2002";"En intérieur";"FicheMesure443.pdf";"Oui";"0,22";"Lieu d'habitation";"APAVE";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"27,273"
"444";"4,432222";"43,829167";"43°49'45.001N 4°25'55.999E";"30356";"Impasse des Aires";"Pavillon de Mme et M. WILLAUME";"30230";"RODILHAN";"26/04/2002";"En extérieur";"FicheMesure444.pdf";"Oui";"0,58";"Divers";"APAVE";"";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"0,38";"";"";"";"";"";"";"";"";"0,2";"";"65,517"
"481";"4,989444";"43,515";"43°30'54.000N 4°59'21.998E";"13047";"Rue des Cardalines";"Maison de retraite les Cardalines";"13800";"ISTRES";"04/04/2002";"En intérieur";"FicheMesure481.pdf";"Oui";"0,91";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,76";"";"";"";"";"";"";"";"";""
"482";"4,989444";"43,515";"43°30'54.000N 4°59'21.998E";"13047";"Rue des Cardalines";"Maison de retraite les Cardalines";"13800";"ISTRES";"04/04/2002";"En intérieur";"FicheMesure482.pdf";"Oui";"0,66";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,37";"";"";"";"";"";"";"";"";""
"483";"4,989444";"43,515";"43°30'54.000N 4°59'21.998E";"13047";"Rue des Cardalines";"Maison de retraite les Cardalines";"13800";"ISTRES";"04/04/2002";"En intérieur";"FicheMesure483.pdf";"Oui";"0,6";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,59";"";"";"";"";"";"";"";"";""
"484";"5,405556";"43,261944";"43°15'42.998N 5°24'20.002E";"13209";"Rue de l'aviateur Le Brix";"Entrée située sur l'avenue Viton";"13009";"MARSEILLE 9E ARRONDISSEMENT";"05/04/2002";"En intérieur";"FicheMesure484.pdf";"Oui";"0,45";"Lieu d'habitation";"APAVE";"";"0,25";"0,16";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,382";"";"15,176"
"489";"6,948611";"43,580278";"43°34'49.001N 6°56'55.000E";"06108";"Quartier Saint Jean";"";"06550";"ROQUETTE SUR SIAGNE";"11/02/2002";"En extérieur";"FicheMesure489.pdf";"Oui";"0,29";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"539";"5,523333";"43,420833";"43°25'14.999N 5°31'23.999E";"13062";"Route de la Diote";"résidence de M et Mme PERIGOT";"13105";"MIMET";"23/05/2002";"En extérieur";"FicheMesure539.pdf";"Oui";"0,1";"Divers";"APAVE";"";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,19";"";"-90"
"540";"5,523333";"43,420833";"43°25'14.999N 5°31'23.999E";"13062";"Route de la Diote";"résidence de M et Mme PERIGOT";"13105";"MIMET";"23/05/2002";"En intérieur";"FicheMesure540.pdf";"Oui";"0,05";"Lieu d'habitation";"APAVE";"";"";"0,18";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,18";"";"-260"
"541";"7,233889";"43,696389";"43°41'47.000N 7°14'2.000E";"06088";"Avenue de la Bornala";"Appartement n°27 de M & Mme GRONDIN au 10ème et dernier étage d'un immeuble d'habitation";"06200";"NICE";"22/05/2002";"En extérieur";"FicheMesure541.pdf";"Oui";"2,09";"Divers";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";""
"542";"7,233889";"43,696389";"43°41'47.000N 7°14'2.000E";"06088";"Avenue de la Bornala";"Appartement n°27 de M & Mme GRONDIN au 10ème et dernier étage d'un immeuble d'habitation";"06200";"NICE";"22/05/2002";"En intérieur";"FicheMesure542.pdf";"Oui";"0,16";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"546";"4,872778";"44,006944";"44°0'24.998N 4°52'22.001E";"84129";"Avenue Jean Jaurès";"Appartement de M et Mme LEBOURG au 4ème et dernier étage d'un immeuble d'habitation";"84700";"SORGUES";"22/05/2002";"En intérieur";"FicheMesure546.pdf";"Oui";"0,36";"Lieu d'habitation";"APAVE";"";"";"0,22";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"38,889"
"547";"4,872778";"44,006944";"44°0'24.998N 4°52'22.001E";"84129";"Avenue Jean Jaurès";"Appartement de M et Mme LEBOURG au 4ème et dernier étage d'un immeuble d'habitation";"84700";"SORGUES";"22/05/2002";"En intérieur";"FicheMesure547.pdf";"Oui";"0,32";"Lieu d'habitation";"APAVE";"";"";"0,24";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"25"
"548";"4,871944";"44,0075";"44°0'27.000N 4°52'18.998E";"84129";"Avenue du 19 mars";"Groupe scolaire Jean Jaurès";"84700";"SORGUES";"22/05/2002";"En extérieur";"FicheMesure548.pdf";"Oui";"0,27";"Rue / Route / Parking";"APAVE";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"40,741"
"634";"4,808889";"43,949444";"43°56'57.998N 4°48'32.000E";"84007";"Rue de la Bonneterie";"Cabinet Volfin & Associés";"84000";"AVIGNON";"09/07/2002";"En intérieur";"FicheMesure634.pdf";"Oui";"0,65";"Lieu d'habitation";"APAVE";"";"";"0,49";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"0,26";"";"";"";"";"";"";"0,49";"";"24,615"
"635";"4,808889";"43,949444";"43°56'57.998N 4°48'32.000E";"84007";"Rue de la Bonneterie";"Cabinet Volfin & Associés";"84000";"AVIGNON";"09/07/2002";"En intérieur";"FicheMesure635.pdf";"Oui";"0,67";"Lieu d'habitation";"APAVE";"";"";"0,58";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,58";"";"13,433"
"642";"5,218889";"43,490556";"43°29'26.002N 5°13'8.000E";"13081";"Rue de Reckenhausen";"Chez Madame et Monsieur SIANI.";"13340";"ROGNAC";"08/08/2002";"En intérieur";"FicheMesure642.pdf";"Oui";"0,22";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";""
"643";"5,821111";"43,071111";"43°4'16.000N 5°49'16.000E";"83129";"Chemin de Taurens";"pavillon de monsieur Gautier.";"83140";"SIX FOURS LES PLAGES";"08/08/2002";"En extérieur";"FicheMesure643.pdf";"Oui";"0,56";"Divers";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"1,12";"";"";"";"";"";"";"";"";""
"644";"5,821111";"43,071111";"43°4'16.000N 5°49'16.000E";"83129";"Chemin de Taurens";"pavillon de monsieur Gautier.";"83140";"SIX FOURS LES PLAGES";"08/08/2002";"En intérieur";"FicheMesure644.pdf";"Oui";"0,29";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";""
"645";"5,821111";"43,078889";"43°4'44.000N 5°49'16.000E";"83129";"Chemin de Taurens";"pavillon de monsieur Tonelli.";"83140";"SIX FOURS LES PLAGES";"08/08/2002";"En extérieur";"FicheMesure645.pdf";"Oui";"0,52";"Divers";"APAVE";"";"0,19";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,83";"";"";"";"";"";"";"0,19";"";"63,462"
"646";"5,821111";"43,078889";"43°4'44.000N 5°49'16.000E";"83129";"Chemin de Taurens";"Pavillon de Monsieur VENTRE.";"83140";"SIX FOURS LES PLAGES";"09/08/2002";"En intérieur";"FicheMesure646.pdf";"Oui";"0,35";"Lieu d'habitation";"APAVE";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"0,17";"";"0,84";"";"";"";"";"";"";"0,11";"";"68,571"
"647";"5,821111";"43,078889";"43°4'44.000N 5°49'16.000E";"83129";"Chemin de Taurens";"Pavillon de Monsieur VENTRE.";"83140";"SIX FOURS LES PLAGES";"09/08/2002";"En intérieur";"FicheMesure647.pdf";"Oui";"0,25";"Lieu d'habitation";"APAVE";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"0,4";"";"";"";"";"";"";"0,11";"";"56"
"648";"5,821111";"43,078889";"43°4'44.000N 5°49'16.000E";"83129";"Chemin de Taurens";"Pavillon de Monsieur VENTRE.";"83140";"SIX FOURS LES PLAGES";"09/08/2002";"En intérieur";"FicheMesure648.pdf";"Oui";"0,25";"Lieu d'habitation";"APAVE";"";"0,17";"";"";"";"";"";"";"";"";"";"";"";"";"0,15";"";"";"";"";"";"";"";"";"0,17";"";"32"
"650";"5,3975";"43,290833";"43°17'26.999N 5°23'51.000E";"13205";"Rue Terrusse";"Chez Monsieur Ferrier, appartement situé au 2ème et dernier étage d'un immeuble.";"13005";"MARSEILLE 5E ARRONDISSEMENT";"10/07/2002";"En intérieur";"FicheMesure650.pdf";"Oui";"0,3";"Lieu d'habitation";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"66,667"
"651";"5,229167";"43,489444";"43°29'21.998N 5°13'45.001E";"13081";"Boulevard du Stade";"Stade municipal Henri GIRAUD";"13340";"ROGNAC";"08/08/2002";"En extérieur";"FicheMesure651.pdf";"Oui";"0,52";"Divers";"APAVE";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"";"";"";"";"";"0,12";"";"76,923"
"652";"5,229167";"43,489444";"43°29'21.998N 5°13'45.001E";"13081";"Boulevard du Stade";"Stade municipal Henri GIRAUD";"13340";"ROGNAC";"08/08/2002";"En extérieur";"FicheMesure652.pdf";"Oui";"0,24";"Divers";"APAVE";"";"";"0,12";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,12";"";"50"
"653";"5,228889";"43,485556";"43°29'8.002N 5°13'44.000E";"13081";"Rue Albert Camus";"Chez Madame et Monsieur RICHARD.";"13340";"ROGNAC";"08/08/2002";"En extérieur";"FicheMesure653.pdf";"Oui";"0,47";"Divers";"APAVE";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,24";"";"";"";"";"";"";"0,16";"";"65,957"
"654";"5,228889";"43,485556";"43°29'8.002N 5°13'44.000E";"13081";"Rue Albert Camus";"Chez Madame et Monsieur RICHARD.";"13340";"ROGNAC";"08/08/2002";"En extérieur";"FicheMesure654.pdf";"Oui";"0,19";"Divers";"APAVE";"";"";"0,16";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,16";"";"15,789"
"679";"7,221667";"43,700833";"43°42'2.999N 7°13'18.001E";"06088";"Route de Bellet";"Ecole de Ventabrun.";"06200";"NICE";"30/08/2002";"En intérieur";"FicheMesure679.pdf";"Oui";"0,56";"Lieu d'habitation";"APAVE";"";"0,17";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"1,17";"";"";"";"";"";"";"0,188";"";"66,449"
"680";"7,221667";"43,700833";"43°42'2.999N 7°13'18.001E";"06088";"Route de Bellet";"Ecole de Ventabrun.";"06200";"NICE";"30/08/2002";"En intérieur";"FicheMesure680.pdf";"Oui";"0,63";"Lieu d'habitation";"APAVE";"";"0,18";"";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"0,58";"";"";"";"";"";"";"0,197";"";"68,734"
"681";"7,221667";"43,700833";"43°42'2.999N 7°13'18.001E";"06088";"Route de Bellet";"Ecole de Ventabrun.";"06200";"NICE";"30/08/2002";"En extérieur";"FicheMesure681.pdf";"Oui";"0,47";"Rue / Route / Parking";"APAVE";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,34";"";"";"";"";"";"";"0,1";"";"78,723"
"685";"5,4725";"43,285833";"43°17'8.999N 5°28'21.000E";"13211";"Boulevard Saint Marcel";"Appartement de Mademoiselle CASCALES situé au 6ème et dernier étage du Bâtiment n°3.";"13011";"MARSEILLE 11E ARRONDISSEMENT";"10/07/2002";"En extérieur";"FicheMesure685.pdf";"Oui";"0,68";"Divers";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,47";"";"";"";"";"";"";"";"";""
"686";"5,4725";"43,285833";"43°17'8.999N 5°28'21.000E";"13211";"Boulevard Saint Marcel";"Appartement de Mademoiselle CASCALES situé au 6ème et dernier étage Le FORBIN Bâtiment n°3.";"13011";"MARSEILLE 11E ARRONDISSEMENT";"10/07/2002";"En intérieur";"FicheMesure686.pdf";"Oui";"0,43";"Lieu d'habitation";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"76,744"
"699";"5,292222";"43,903333";"43°54'11.999N 5°17'31.999E";"84102";"Rue de l'Eglise";"Les mesures en large bande ont été réalisées : - dans l'Eglise - sur les espaces publics en partie haute du village - dans la salle paroissiale - à la Galerie des Ocres - chez M. SORDO";"84220";"ROUSSILLON";"30/08/2002";"En extérieur";"FicheMesure699.pdf";"Oui";"1,16";"Rue / Route / Parking";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"";"";"";"";"";"";"";"";"";""
"718";"7,008056";"43,5525";"43°33'9.000N 7°0'29.002E";"06029";"Rue des Suisses";"Intersection avec rue du pont romainProximité du groupe scolaire Mero et de l'institut Stanislas";"06400";"CANNES";"22/11/2001";"En extérieur";"FicheMesure718.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE";"";"";"0,21";"";"";"";"";"";"";"";"";"";"";"";"0,22";"";"0,37";"";"";"";"";"";"";"0,21";"";""
"719";"7,222222";"43,674722";"43°40'28.999N 7°13'19.999E";"06088";"Avenue des Eucalyptus";"Lycée technique les Eucalyptus, sur le parking de la cuisine";"06200";"NICE";"21/11/2001";"En extérieur";"FicheMesure719.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE";"";"0,08";"0,19";"";"";"";"";"0,07";"";"";"";"";"";"";"0,67";"";"0,24";"";"";"";"";"";"";"0,218";"";""
"720";"7,288611";"43,725278";"43°43'31.001N 7°17'19.000E";"06088";"Rue de Turin";"Groupe scolaire Bon voyage, école primaire, 3ème étage";"06300";"NICE";"21/11/2001";"En intérieur";"FicheMesure720.pdf";"Oui";"0";"Lieu d'habitation";"APAVE";"";"0,11";"";"";"";"";"";"";"";"";"";"";"";"";"0,49";"";"0,3";"";"";"";"";"";"";"0,11";"";""
"721";"7,289444";"43,698889";"43°41'56.000N 7°17'21.998E";"06088";"Impasse Terra Amata";"A l'entrée du groupe scolaire Terra Amata, près de l'escalier menant à la rue Fodéré";"06300";"NICE";"20/11/2001";"En extérieur";"FicheMesure721.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE";"";"0,2";"";"";"";"";"";"";"";"";"";"";"";"";"0,87";"";"0,34";"";"";"";"";"";"";"0,2";"";""
"759";"7,274722";"43,713611";"43°42'49.000N 7°16'28.999E";"06088";"Avenue des Arènes de Cimiez";"Résidence La PalmeraieAppartement de M. MAUCHE au 5° étage / gauche";"06000";"NICE";"01/10/2002";"En extérieur";"FicheMesure759.pdf";"Oui";"2,85";"Divers";"BUREAU VERITAS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,16";"";"1,54";"";"";"";"";"";"";"";"";""
"760";"6,979167";"43,571667";"43°34'18.001N 6°58'45.001E";"06030";"Allée Dany Bernard";"Ecole maternelle Saint Jean";"06110";"CANNET";"21/11/2001";"En extérieur";"FicheMesure760.pdf";"Oui";"0";"Rue / Route / Parking";"APAVE";"";"";"0,15";"";"";"";"";"";"";"";"";"";"";"";"0,23";"";"0,07";"";"";"";"";"";"";"0,15";"";""
"844";"5,45";"43,529722";"43°31'46.999N 5°27'0.000E";"13001";"Rue Jaubert";"Appartement de Mme GLOMON situé au 5ème et dernier étage du bâtiment.";"13100";"AIX EN PROVENCE";"08/10/2002";"En intérieur";"FicheMesure844.pdf";"Oui";"1,25";"Lieu d'habitation";"APAVE";"";"0,07";"0,16";"";"";"";"";"0,08";"";"";"";"";"";"";"";"";"0,8";"";"";"";"";"";"";"0,192";"";"84,633"
"845";"5,45";"43,529722";"43°31'46.999N 5°27'0.000E";"13001";"Rue Jaubert";"Appartement de Mme GLOMON situé au 5ème et dernier étage du bâtiment.";"13100";"AIX EN PROVENCE";"08/10/2002";"En intérieur";"FicheMesure845.pdf";"Oui";"0,15";"Lieu d'habitation";"APAVE";"";"";"0,12";"";"0,07";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,166";"";"-10,353"
"846";"7,455833";"43,768611";"43°46'7.000N 7°27'20.999E";"06104";"Chemin de la Croupière - Villa Savana";"Résidence de Mme. JOUVE";"06190";"ROQUEBRUNE CAP MARTIN";"08/10/2002";"En extérieur";"FicheMesure846.pdf";"Oui";"0,33";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"850";"3,564444";"43,645833";"43°38'44.999N 3°33'51.998E";"34114";"Chemin de Pioch Courbi";"Chez Mme et M. GALOIS";"34150";"GIGNAC";"10/10/2002";"En extérieur";"FicheMesure850.pdf";"Oui";"0,53";"Rue / Route / Parking";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,09";"";"";"";"";"";"";"";"";"";"";""
"851";"3,563056";"43,648056";"43°38'53.002N 3°33'47.002E";"34114";"Vieux chemin";"Chez Mme et M. HERMITTE.";"34150";"GIGNAC";"10/10/2002";"En extérieur";"FicheMesure851.pdf";"Oui";"0,78";"Rue / Route / Parking";"APAVE";"";"";"0,1";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"";"";"";"";"";"";"";"0,1";"";"87,179"
"852";"3,563056";"43,646944";"43°38'48.998N 3°33'47.002E";"34114";"Chemin de Pioch Courbi";"Chez Mme et M. EON.";"34150";"GIGNAC";"10/10/2002";"En extérieur";"FicheMesure852.pdf";"Oui";"0,53";"Rue / Route / Parking";"APAVE";"";"0,06";"0,1";"";"";"";"";"0,14";"";"";"";"";"";"";"0,24";"";"";"";"";"";"";"";"";"0,182";"";"65,621"
"853";"5,930833";"43,103889";"43°6'14.000N 5°55'50.999E";"83137";"Chemin de la Pinède";"Chez Mme et M. PRIVE";"83000";"TOULON";"15/10/2002";"En extérieur";"FicheMesure853.pdf";"Oui";"0,82";"Divers";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,31";"";"0,6";"";"";"";"";"";"";"";"";""
"854";"5,930833";"43,103889";"43°6'14.000N 5°55'50.999E";"83137";"Chemin de la Pinède";"Chez Mme et M. PRIVE";"83000";"TOULON";"15/10/2002";"En intérieur";"FicheMesure854.pdf";"Oui";"0,71";"Lieu d'habitation";"APAVE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"0,32";"";"";"";"";"";"";"";"";""
"855";"5,930833";"43,103889";"43°6'14.000N 5°55'50.999E";"83137";"Chemin de la Pinède";"Chez Mme et M. PRIVE";"83000";"TOULON";"15/10/2002";"En intérieur";"FicheMesure855.pdf";"Oui";"1,26";"Lieu d'habitation";"APAVE";"";"0,09";"";"";"";"";"";"";"";"";"";"";"";"";"0,71";"";"0,48";"";"";"";"";"";"";"0,09";"";"92,857"
"918";"4,324167";"43,713889";"43°42'50.000N 4°19'27.001E";"30033";"Rue des Ménussargues";"sur la terrasse, chez Mr Aranda";"30640";"BEAUVOISIN";"13/12/2002";"En extérieur";"FicheMesure918.pdf";"Oui";"0,6";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";""
"919";"4,325";"43,713889";"43°42'50.000N 4°19'30.000E";"30033";"Rue des Ménussargues";"dans la chambre à coucher, à l'étage de la maison de Mr Teissonnière";"30640";"BEAUVOISIN";"13/12/2002";"En extérieur";"FicheMesure919.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"0,06";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,06";"";""
"920";"4,323056";"43,715833";"43°42'56.999N 4°19'23.002E";"30033";"Rue des Moulins";"dans une classe de l'école Maternelle";"30640";"BEAUVOISIN";"13/12/2002";"En extérieur";"FicheMesure920.pdf";"Oui";"0";"Divers";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,11";"";"";"";"";"";"";"";"";"";"";""
"923";"4,386111";"44,601111";"44°36'4.000N 4°23'10.000E";"07231";"Place de la Crypte";"sur le parking derrière le clôcher de l'église.";"07200";"SAINT ETIENNE DE FONTBELLON";"19/12/2002";"En extérieur";"FicheMesure923.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,25";"";"";"";"";"";"";"";"";""
"924";"4,386667";"44,599722";"44°35'58.999N 4°23'12.001E";"07231";"Rue de la Coopérative";"Mesure prise dans le jardin d'enfant de l'école maternelle privée.";"07200";"SAINT ETIENNE DE FONTBELLON";"19/12/2002";"En extérieur";"FicheMesure924.pdf";"Oui";"0";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,1";"";"";"";"";"";"";"";"";""
"925";"7,0375";"43,541111";"43°32'28.000N 7°2'15.000E";"06029";"Avenue de Lérins-Ecole Primaire la Croisette";"Dans la cour de l'école, prés d'un stade au milieu d'habitations.";"06400";"CANNES";"20/12/2002";"En extérieur";"FicheMesure925.pdf";"Oui";"0,5";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,2";"";"";"";"";"";"";"";"";""
"926";"7,0375";"43,541111";"43°32'28.000N 7°2'15.000E";"06029";"Avenue de Lerins-Ecole Primaire la Croisette";"Dans le couloir de l'école au première étage, la fenêtre ouverte";"06400";"CANNES";"20/12/2002";"En extérieur";"FicheMesure926.pdf";"Oui";"0,78";"Rue / Route / Parking";"CSTB - Saint Martin d'Heres";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,39";"";"0,71";"";"";"";"";"";"";"";"";""
"928";"6,768056";"43,63";"43°37'48.000N 6°46'5.002E";"83081";"Chemin du Villaron";"";"83440";"MONTAUROUX";"16/10/2002";"En extérieur";"FicheMesure928.pdf";"Oui";"0,45";"Divers";"APAVE";"";"";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,14";"";"68,889"
"989";"5,223056";"43,440556";"43°26'26.002N 5°13'23.002E";"13054";"Aéroport de Marseille Provence";"Aérogare National Hall des départs près des guichets AIR France.";"13700";"MARIGNANE";"06/12/2002";"En intérieur";"FicheMesure989.pdf";"Oui";"0,6";"Lieu d'habitation";"SR Aix-Marseille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,77";"";"0,26";"";"";"";"";"";"";"";"";""
"990";"5,223056";"43,440556";"43°26'26.002N 5°13'23.002E";"13054";"Aéroport de Marseille Provence";"Aérogare international Hall 1- RdC";"13700";"MARIGNANE";"06/12/2002";"En intérieur";"FicheMesure990.pdf";"Oui";"1,42";"Lieu d'habitation";"SR Aix-Marseille";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,82";"";"0,59";"";"";"";"";"";"";"";"";""
"1018";"5,397222";"43,295556";"43°17'44.002N 5°23'49.999E";"13205";"Boulevard Chave";"Immeuble d'habitation R+5";"13005";"MARSEILLE 5E ARRONDISSEMENT";"21/01/2003";"En extérieur";"FicheMesure1018.pdf";"Oui";"0";"Rue / Route / Parking";"SATELIT";"";"";"";"";"0,92";"";"";"";"";"";"";"";"";"";"1,31";"";"";"";"";"";"";"";"";"0,92";"";""
"1019";"5,371667";"43,302778";"43°18'10.001N 5°22'18.001E";"13202";"Rue François Masson";"";"13002";"MARSEILLE 2E ARRONDISSEMENT";"11/12/2002";"En extérieur";"FicheMesure1019.pdf";"Oui";"0";"Rue / Route / Parking";"SATELIT";"";"0,83";"";"";"";"";"";"";"";"";"";"";"";"";"0,07";"";"";"";"";"";"";"";"";"0,83";"";""
"1020";"5,351667";"43,286111";"43°17'10.000N 5°21'6.001E";"13207";"Corniche J.F Kennedy";"";"13007";"MARSEILLE 7E ARRONDISSEMENT";"09/12/2002";"En extérieur";"FicheMesure1020.pdf";"Oui";"0";"Rue / Route / Parking";"SATELIT";"0,14";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,13";"";"";"";"";"";"";"";"";"0,14";"";""
"1021";"5,385556";"43,268056";"43°16'5.002N 5°23'8.002E";"13208";"Rue Raymond Teissere";"";"13008";"MARSEILLE 8E ARRONDISSEMENT";"16/12/2002";"En extérieur";"FicheMesure1021.pdf";"Oui";"0";"Rue / Route / Parking";"SATELIT";"";"";"";"";"0,13";"";"";"0,11";"";"";"";"";"";"";"0,26";"";"";"";"";"";"";"";"";"0,17";"";""
